id,address_state,application_type,emp_length,grade,home_ownership,issue_date,last_credit_pull_date,last_payment_date,loan_status,next_payment_date,member_id,purpose,sub_grade,term,verification_status,annual_income,annual_income (Label),dti,installment,int_rate,loan_amount,total_acc,total_payment,new_loan_status
445664,MA,INDIVIDUAL,5 years,D,RENT,10/9/2021,5/10/2021,5/10/2021,Fully Paid,6/10/2021,544369,wedding,D3, 36 months,Verified,43000,<50K,0.0028,191.49,0.1531,5500,5,5898,Non Default
775416,CT,INDIVIDUAL,10+ years,E,MORTGAGE,6/11/2021,4/16/2021,1/15/2021,Fully Paid,2/15/2021,977669,car,E1, 60 months,Source Verified,119153,100K–149K,0.0806,101.56,0.1799,4000,22,5900,Non Default
529461,AL,INDIVIDUAL,10+ years,C,OWN,6/10/2021,5/12/2021,4/12/2021,Fully Paid,5/12/2021,684689,Debt consolidation,C1, 36 months,Source Verified,44000,<50K,0.2201,169.03,0.1323,5000,11,5900,Non Default
447174,CA,INDIVIDUAL,5 years,C,RENT,10/9/2021,10/12/2021,10/12/2021,Fully Paid,11/12/2021,547529,other,C3, 36 months,Not Verified,66000,50K–99K,0.0629,163.05,0.1357,4800,7,5900,Non Default
635515,CA,INDIVIDUAL,2 years,C,RENT,12/10/2021,2/13/2021,1/13/2021,Fully Paid,2/13/2021,814111,Debt consolidation,C2, 36 months,Verified,24000,<50K,0.134,167.54,0.1261,5000,9,5901,Non Default
699307,FL,INDIVIDUAL,9 years,B,RENT,3/11/2021,4/16/2021,4/16/2021,Fully Paid,5/16/2021,890853,medical,B4, 60 months,Not Verified,78700,50K–99K,0.1269,98.34,0.1074,4550,36,5901,Non Default
132946,NC,INDIVIDUAL,9 years,A,MORTGAGE,10/7/2021,10/10/2021,10/10/2021,Fully Paid,11/10/2021,132940,other,A2, 36 months,Not Verified,85000,50K–99K,0.0264,163.92,0.0743,5275,10,5901,Non Default
717937,AZ,INDIVIDUAL,2 years,B,MORTGAGE,4/11/2021,4/14/2021,4/14/2021,Fully Paid,5/14/2021,912092,home improvement,B5, 36 months,Not Verified,55000,50K–99K,0.1091,163.96,0.1111,5000,32,5902,Non Default
730140,SC,INDIVIDUAL,10+ years,B,MORTGAGE,4/11/2021,3/15/2021,5/14/2021,Fully Paid,6/14/2021,926043,home improvement,B5, 36 months,Source Verified,88000,50K–99K,0.2243,163.96,0.1111,5000,21,5902,Non Default
726230,MA,INDIVIDUAL,10+ years,B,RENT,4/11/2021,2/15/2021,5/14/2021,Fully Paid,6/14/2021,921568,home improvement,B5, 36 months,Source Verified,22944,<50K,0.0298,163.96,0.1111,5000,5,5902,Non Default
708996,PA,INDIVIDUAL,6 years,B,MORTGAGE,3/11/2021,8/15/2021,4/14/2021,Fully Paid,5/14/2021,901549,major purchase,B5, 36 months,Not Verified,40000,<50K,0.0723,163.96,0.1111,5000,7,5902,Non Default
700127,CA,INDIVIDUAL,10+ years,B,RENT,3/11/2021,3/14/2021,4/14/2021,Fully Paid,5/14/2021,891779,vacation,B5, 36 months,Verified,85272,50K–99K,0.1473,163.96,0.1111,5000,13,5902,Non Default
468791,OH,INDIVIDUAL,1 year,B,RENT,12/9/2021,11/13/2021,7/12/2021,Fully Paid,8/12/2021,590704,wedding,B2, 36 months,Not Verified,24000,<50K,0.11,164.85,0.1148,5000,9,5902,Non Default
664168,NY,INDIVIDUAL,3 years,B,RENT,2/11/2021,5/16/2021,2/14/2021,Fully Paid,3/14/2021,849251,major purchase,B5, 36 months,Not Verified,45000,<50K,0.0645,163.96,0.1111,5000,20,5903,Non Default
586068,NJ,INDIVIDUAL,10+ years,B,MORTGAGE,9/10/2021,5/16/2021,10/13/2021,Fully Paid,11/13/2021,752953,Debt consolidation,B3, 36 months,Not Verified,86000,50K–99K,0.2195,163.98,0.1112,5000,34,5904,Non Default
587316,TX,INDIVIDUAL,4 years,D,MORTGAGE,10/10/2021,5/16/2021,6/11/2021,Fully Paid,7/11/2021,754542,Debt consolidation,D2, 36 months,Not Verified,85000,50K–99K,0.1069,187.75,0.1521,5400,51,5904,Non Default
576139,MN,INDIVIDUAL,3 years,B,MORTGAGE,9/10/2021,12/15/2021,9/13/2021,Fully Paid,10/13/2021,740969,Debt consolidation,B3, 36 months,Verified,36000,<50K,0.2187,163.98,0.1112,5000,20,5904,Non Default
456653,MD,INDIVIDUAL,3 years,B,MORTGAGE,11/9/2021,11/12/2021,11/12/2021,Fully Paid,12/12/2021,567279,credit card,B1, 36 months,Not Verified,50000,50K–99K,0.0588,164.02,0.1114,5000,16,5905,Non Default
464192,MI,INDIVIDUAL,1 year,B,RENT,12/9/2021,12/12/2021,12/12/2021,Fully Paid,1/12/2022,581647,credit card,B1, 36 months,Not Verified,70500,50K–99K,0.1265,164.02,0.1114,5000,7,5905,Non Default
449546,NY,INDIVIDUAL,5 years,B,RENT,10/9/2021,7/15/2021,10/12/2021,Fully Paid,11/12/2021,552220,Debt consolidation,B1, 36 months,Not Verified,50000,50K–99K,0.1351,164.02,0.1114,5000,15,5905,Non Default
434189,OH,INDIVIDUAL,1 year,B,RENT,8/9/2021,8/12/2021,8/12/2021,Fully Paid,9/12/2021,517806,educational,B1, 36 months,Not Verified,30000,<50K,0.1448,164.02,0.1114,5000,4,5905,Non Default
436294,NY,INDIVIDUAL,< 1 year,B,RENT,8/9/2021,9/12/2021,9/12/2021,Fully Paid,10/12/2021,521975,educational,B1, 36 months,Source Verified,30000,<50K,0.1032,164.02,0.1114,5000,12,5905,Non Default
535220,CA,INDIVIDUAL,4 years,C,RENT,6/10/2021,5/16/2021,7/13/2021,Fully Paid,8/13/2021,691616,major purchase,C3, 36 months,Source Verified,45000,<50K,0.0947,164.01,0.1398,4800,3,5905,Non Default
433231,SC,INDIVIDUAL,3 years,B,OTHER,8/9/2021,8/12/2021,8/12/2021,Fully Paid,9/12/2021,515797,other,B1, 36 months,Not Verified,60000,50K–99K,0.1372,164.02,0.1114,5000,29,5905,Non Default
296903,NY,INDIVIDUAL,8 years,C,RENT,3/8/2021,4/16/2021,7/10/2021,Fully Paid,8/10/2021,296900,other,C4, 36 months,Not Verified,48000,<50K,0.2068,166,0.1197,5000,25,5905,Non Default
1042427,CA,INDIVIDUAL,3 years,B,MORTGAGE,12/11/2021,5/16/2021,5/16/2021,Current,6/16/2021,1272507,wedding,B3, 60 months,Source Verified,88000,50K–99K,0.0325,111.6,0.1171,8000,20,5905,Exclude
345439,OH,INDIVIDUAL,9 years,D,MORTGAGE,4/8/2021,4/11/2021,5/11/2021,Fully Paid,6/11/2021,345428,credit card,D2, 36 months,Not Verified,82000,50K–99K,0.0906,164.08,0.1292,7000,24,5906,Non Default
852421,CA,INDIVIDUAL,4 years,B,RENT,8/11/2021,12/13/2021,12/13/2021,Fully Paid,1/13/2022,1064476,credit card,B5, 36 months,Not Verified,34800,<50K,0.1883,166.05,0.1199,5000,11,5906,Non Default
475874,SC,INDIVIDUAL,5 years,B,MORTGAGE,1/10/2021,2/13/2021,1/13/2021,Fully Paid,2/13/2021,602618,major purchase,B1, 36 months,Not Verified,63000,50K–99K,0.1375,164.02,0.1114,5000,29,5906,Non Default
598003,NY,INDIVIDUAL,8 years,A,MORTGAGE,10/10/2021,2/12/2021,2/12/2021,Fully Paid,3/12/2021,767556,home improvement,A5, 60 months,Not Verified,39900,<50K,0.0825,109.19,0.0788,5400,38,5907,Non Default
531745,CA,INDIVIDUAL,1 year,C,RENT,6/10/2021,5/16/2021,6/12/2021,Charged Off,7/12/2021,687411,credit card,C1, 36 months,Verified,67680,50K–99K,0.2456,256.92,0.1323,7600,22,5908,Default
689810,NY,INDIVIDUAL,1 year,A,RENT,3/11/2021,9/13/2021,12/11/2021,Fully Paid,1/11/2022,880125,other,A4, 36 months,Not Verified,39996,<50K,0.0588,176.76,0.0729,5700,11,5909,Non Default
977812,WY,INDIVIDUAL,6 years,D,OWN,10/11/2021,3/13/2021,11/12/2021,Charged Off,12/12/2021,1200632,Debt consolidation,D4, 60 months,Source Verified,65000,50K–99K,0.2273,452.98,0.1758,18000,39,5911,Default
96350,GA,INDIVIDUAL,1 year,C,OWN,7/7/2021,10/12/2021,7/10/2021,Fully Paid,8/10/2021,96338,credit card,C4, 36 months,Not Verified,30000,<50K,0.1864,164.23,0.1122,5000,12,5912,Non Default
92533,WI,INDIVIDUAL,< 1 year,C,OWN,7/7/2021,6/7/2021,7/10/2021,Fully Paid,8/10/2021,92529,credit card,C4, 36 months,Not Verified,80000,50K–99K,0.0121,164.23,0.1122,5000,29,5912,Non Default
762895,FL,INDIVIDUAL,4 years,F,MORTGAGE,5/11/2021,11/12/2021,6/12/2021,Charged Off,7/12/2021,963461,Debt consolidation,F1, 60 months,Verified,45000,<50K,0.0784,426.14,0.2025,16000,13,5913,Default
994694,FL,INDIVIDUAL,< 1 year,D,OWN,10/11/2021,2/16/2021,7/13/2021,Fully Paid,8/13/2021,1219343,credit card,D1, 36 months,Not Verified,20800,<50K,0.0979,176.51,0.1629,5000,21,5914,Non Default
737675,FL,INDIVIDUAL,7 years,A,RENT,5/11/2021,5/16/2021,5/16/2021,Fully Paid,6/16/2021,934905,credit card,A5, 60 months,Not Verified,34224,<50K,0.2989,98.56,0.0766,4900,16,5914,Non Default
181701,NY,INDIVIDUAL,6 years,D,RENT,12/7/2021,2/10/2021,12/9/2021,Fully Paid,1/9/2022,181614,Debt consolidation,D4, 36 months,Not Verified,25480,<50K,0.1865,167.99,0.128,5000,6,5915,Non Default
649586,OH,INDIVIDUAL,< 1 year,C,RENT,1/11/2021,12/13/2021,12/13/2021,Fully Paid,1/13/2022,831012,Debt consolidation,C1, 36 months,Not Verified,36504,<50K,0.1683,164.35,0.1268,4900,36,5915,Non Default
390572,UT,INDIVIDUAL,3 years,D,RENT,6/9/2021,4/16/2021,7/12/2021,Fully Paid,8/12/2021,425733,Debt consolidation,D1, 36 months,Verified,36400,<50K,0.1467,164.3,0.1411,4800,8,5915,Non Default
369785,TX,INDIVIDUAL,2 years,D,MORTGAGE,1/9/2021,2/16/2021,1/12/2021,Fully Paid,2/12/2021,385953,home improvement,D1, 36 months,Not Verified,89004,50K–99K,0.1064,164.3,0.1411,4800,19,5915,Non Default
567274,NJ,INDIVIDUAL,7 years,D,RENT,8/10/2021,9/13/2021,9/13/2021,Fully Paid,10/13/2021,729782,wedding,D1, 36 months,Source Verified,37000,<50K,0.1933,164.29,0.1484,4750,24,5915,Non Default
621218,GA,INDIVIDUAL,3 years,C,RENT,11/10/2021,5/16/2021,5/13/2021,Charged Off,6/13/2021,796167,major purchase,C5, 36 months,Source Verified,41496,<50K,0.1544,204.26,0.1372,6000,15,5917,Default
596327,VA,INDIVIDUAL,< 1 year,B,RENT,10/10/2021,10/13/2021,11/13/2021,Fully Paid,12/13/2021,765533,Debt consolidation,B3, 36 months,Source Verified,30160,<50K,0.0963,163.98,0.1112,5000,10,5919,Non Default
783904,CA,INDIVIDUAL,2 years,E,RENT,6/11/2021,5/16/2021,4/15/2021,Fully Paid,5/15/2021,987059,Debt consolidation,E4, 60 months,Source Verified,22000,<50K,0.0322,104.41,0.1929,4000,6,5920,Non Default
704426,CA,INDIVIDUAL,5 years,C,MORTGAGE,3/11/2021,5/14/2021,4/14/2021,Fully Paid,5/14/2021,896433,house,C5, 36 months,Source Verified,70000,50K–99K,0.0713,164.45,0.1417,4800,4,5920,Non Default
389079,TX,INDIVIDUAL,8 years,C,RENT,4/9/2021,4/11/2021,4/11/2021,Fully Paid,5/11/2021,423000,other,C2, 36 months,Verified,30000,<50K,0.026,168.09,0.1284,5000,5,5920,Non Default
346726,CA,INDIVIDUAL,4 years,C,RENT,5/8/2021,3/14/2021,5/11/2021,Fully Paid,6/11/2021,346958,Debt consolidation,C2, 36 months,Not Verified,54396,50K–99K,0.1509,164.5,0.1134,5000,27,5922,Non Default
1026983,KS,INDIVIDUAL,5 years,A,MORTGAGE,11/11/2021,5/16/2021,2/13/2021,Fully Paid,3/13/2021,1256174,Debt consolidation,A4, 36 months,Source Verified,36000,<50K,0.1043,175.23,0.079,5600,23,5923,Non Default
566115,CA,INDIVIDUAL,5 years,D,RENT,8/10/2021,5/16/2021,3/12/2021,Fully Paid,4/12/2021,728264,other,D1, 36 months,Source Verified,51996,50K–99K,0.0496,172.94,0.1484,5000,20,5923,Non Default
495971,FL,INDIVIDUAL,10+ years,C,RENT,3/10/2021,5/16/2021,4/13/2021,Fully Paid,5/13/2021,635400,car,C5, 36 months,Source Verified,120000,100K–149K,0.1447,164.57,0.1422,4800,31,5924,Non Default
520920,WA,INDIVIDUAL,8 years,B,RENT,5/10/2021,4/15/2021,6/13/2021,Fully Paid,7/13/2021,661774,credit card,B5, 36 months,Source Verified,74500,50K–99K,0.0934,164.55,0.1136,5000,20,5924,Non Default
493835,DC,INDIVIDUAL,9 years,B,RENT,3/10/2021,3/13/2021,3/13/2021,Fully Paid,4/13/2021,631956,Debt consolidation,B5, 36 months,Verified,47233,<50K,0.1047,164.56,0.1136,5000,10,5924,Non Default
496226,MI,INDIVIDUAL,5 years,B,MORTGAGE,3/10/2021,4/13/2021,4/13/2021,Fully Paid,5/13/2021,635795,major purchase,B5, 36 months,Not Verified,80000,50K–99K,0.1081,164.56,0.1136,5000,16,5924,Non Default
726025,TX,INDIVIDUAL,4 years,B,RENT,4/11/2021,5/16/2021,5/14/2021,Fully Paid,6/14/2021,921349,major purchase,B2, 36 months,Source Verified,45000,<50K,0.2109,164.57,0.1,5100,10,5924,Non Default
491200,AL,INDIVIDUAL,10+ years,B,MORTGAGE,3/10/2021,4/16/2021,3/13/2021,Fully Paid,4/13/2021,627526,other,B5, 36 months,Not Verified,62500,50K–99K,0.1332,164.56,0.1136,5000,14,5924,Non Default
493182,PA,INDIVIDUAL,7 years,B,RENT,3/10/2021,10/15/2021,3/13/2021,Fully Paid,4/13/2021,630854,other,B5, 36 months,Not Verified,50000,50K–99K,0.1433,164.56,0.1136,5000,29,5924,Non Default
506644,CA,INDIVIDUAL,9 years,B,MORTGAGE,4/10/2021,5/15/2021,5/13/2021,Fully Paid,6/13/2021,653254,credit card,B5, 36 months,Not Verified,50000,50K–99K,0.1248,164.56,0.1136,5000,13,5925,Non Default
518127,NY,INDIVIDUAL,10+ years,B,RENT,5/10/2021,4/16/2021,6/13/2021,Fully Paid,7/13/2021,669705,Debt consolidation,B5, 36 months,Verified,135000,100K–149K,0.2476,164.55,0.1136,5000,38,5925,Non Default
512319,FL,INDIVIDUAL,< 1 year,B,RENT,5/10/2021,5/16/2021,5/13/2021,Fully Paid,6/13/2021,661903,educational,B5, 36 months,Source Verified,40000,<50K,0.1142,164.56,0.1136,5000,17,5925,Non Default
720941,WY,INDIVIDUAL,8 years,C,MORTGAGE,4/11/2021,5/16/2021,5/13/2021,Fully Paid,6/13/2021,915440,home improvement,C1, 36 months,Not Verified,95400,50K–99K,0.1083,167.71,0.1268,5000,23,5925,Non Default
422420,AZ,INDIVIDUAL,2 years,B,RENT,7/9/2021,5/16/2021,3/12/2021,Fully Paid,4/12/2021,495922,Debt consolidation,B3, 36 months,Not Verified,85000,50K–99K,0.1848,165.07,0.1158,5000,32,5926,Non Default
833467,WA,INDIVIDUAL,2 years,A,RENT,8/11/2021,2/16/2021,11/12/2021,Fully Paid,12/12/2021,1043072,Debt consolidation,A4, 36 months,Source Verified,30996,<50K,0.2474,174.17,0.0749,5600,15,5928,Non Default
422033,KS,INDIVIDUAL,10+ years,B,MORTGAGE,7/9/2021,3/15/2021,6/12/2021,Fully Paid,7/12/2021,496343,home improvement,B3, 36 months,Not Verified,65004,50K–99K,0.1242,165.07,0.1158,5000,26,5929,Non Default
1061869,CA,INDIVIDUAL,7 years,C,RENT,12/11/2021,5/16/2021,12/12/2021,Charged Off,1/12/2022,1293501,other,C4, 60 months,Verified,50132,50K–99K,0.2331,494.8,0.1527,20675,17,5929,Default
490022,NY,INDIVIDUAL,4 years,D,RENT,3/10/2021,6/14/2021,10/11/2021,Fully Paid,11/11/2021,625501,credit card,D2, 36 months,Not Verified,90000,50K–99K,0.2336,173.24,0.1496,5000,26,5930,Non Default
885095,AZ,INDIVIDUAL,10+ years,B,MORTGAGE,9/11/2021,5/16/2021,5/14/2021,Fully Paid,6/14/2021,1100688,vacation,B3, 36 months,Verified,110000,100K–149K,0.1507,165.38,0.1171,5000,19,5930,Non Default
616921,CA,INDIVIDUAL,8 years,E,MORTGAGE,11/10/2021,5/13/2021,11/12/2021,Charged Off,12/12/2021,790974,credit card,E5, 60 months,Verified,120000,100K–149K,0.103,240.81,0.1743,9600,16,5932,Default
302975,SC,INDIVIDUAL,< 1 year,B,RENT,3/8/2021,3/14/2021,3/9/2021,Fully Paid,4/9/2021,302972,Debt consolidation,B2, 36 months,Not Verified,28800,<50K,0.2192,176.86,0.0976,5500,20,5932,Non Default
142608,ME,INDIVIDUAL,< 1 year,C,RENT,10/7/2021,9/10/2021,10/10/2021,Fully Paid,11/10/2021,74724,other,C2, 36 months,Not Verified,15000,<50K,0.244,162.73,0.1059,5000,6,5932,Non Default
833266,CA,INDIVIDUAL,9 years,A,MORTGAGE,8/11/2021,2/13/2021,12/12/2021,Fully Paid,1/12/2022,1042827,credit card,A4, 36 months,Not Verified,90081,50K–99K,0.0673,171.06,0.0749,5500,7,5933,Non Default
446507,MD,INDIVIDUAL,1 year,C,RENT,10/9/2021,5/15/2021,10/12/2021,Fully Paid,11/12/2021,546123,Debt consolidation,C1, 36 months,Not Verified,74000,50K–99K,0.0598,164.81,0.1287,4900,9,5933,Non Default
587091,OH,INDIVIDUAL,< 1 year,B,MORTGAGE,10/10/2021,1/15/2021,4/13/2021,Fully Paid,5/13/2021,754185,Debt consolidation,B5, 36 months,Verified,72000,50K–99K,0.0025,165.74,0.1186,5000,28,5933,Non Default
441278,LA,INDIVIDUAL,1 year,B,OWN,9/9/2021,4/13/2021,10/12/2021,Fully Paid,11/12/2021,535251,Debt consolidation,B2, 36 months,Verified,22896,<50K,0.0854,164.85,0.1148,5000,7,5934,Non Default
435240,CT,INDIVIDUAL,< 1 year,B,MORTGAGE,8/9/2021,5/16/2021,9/12/2021,Fully Paid,10/12/2021,519977,home improvement,B2, 36 months,Not Verified,105000,100K–149K,0.1555,164.85,0.1148,5000,35,5934,Non Default
369713,IL,INDIVIDUAL,10+ years,B,MORTGAGE,12/8/2021,5/16/2021,10/10/2021,Charged Off,11/10/2021,385363,other,B2, 36 months,Not Verified,50000,50K–99K,0.0288,282.63,0.1126,8600,26,5934,Default
776333,KY,INDIVIDUAL,3 years,B,MORTGAGE,6/11/2021,6/14/2021,6/14/2021,Fully Paid,7/14/2021,978668,car,B4, 36 months,Not Verified,76800,50K–99K,0.1775,164.86,0.1149,5000,8,5935,Non Default
843173,VA,INDIVIDUAL,3 years,B,RENT,8/11/2021,8/14/2021,8/14/2021,Fully Paid,9/14/2021,1053936,car,B4, 36 months,Source Verified,42072,<50K,0.0824,164.86,0.1149,5000,4,5935,Non Default
816029,FL,INDIVIDUAL,7 years,B,MORTGAGE,7/11/2021,7/14/2021,8/14/2021,Fully Paid,9/14/2021,1023745,Debt consolidation,B4, 36 months,Not Verified,104000,100K–149K,0.1753,164.86,0.1149,5000,18,5935,Non Default
832221,CA,INDIVIDUAL,3 years,B,RENT,8/11/2021,8/14/2021,8/14/2021,Fully Paid,9/14/2021,1041577,Debt consolidation,B4, 36 months,Not Verified,34900,<50K,0.0856,164.86,0.1149,5000,3,5935,Non Default
476202,CA,INDIVIDUAL,8 years,B,RENT,1/10/2021,2/14/2021,2/13/2021,Fully Paid,3/13/2021,603131,Debt consolidation,B2, 36 months,Not Verified,48000,<50K,0.1457,164.85,0.1148,5000,20,5935,Non Default
588657,OR,INDIVIDUAL,2 years,B,RENT,9/10/2021,10/13/2021,10/13/2021,Fully Paid,11/13/2021,756259,Debt consolidation,B4, 36 months,Not Verified,27036,<50K,0.0999,164.86,0.1149,5000,17,5935,Non Default
796725,OH,INDIVIDUAL,9 years,B,RENT,7/11/2021,7/14/2021,8/14/2021,Fully Paid,9/14/2021,1001598,Debt consolidation,B4, 36 months,Not Verified,35000,<50K,0.1793,164.86,0.1149,5000,7,5935,Non Default
573552,CA,INDIVIDUAL,< 1 year,B,RENT,9/10/2021,9/13/2021,9/13/2021,Fully Paid,10/13/2021,737741,Debt consolidation,B4, 36 months,Not Verified,28800,<50K,0.2225,164.86,0.1149,5000,9,5935,Non Default
811491,NY,INDIVIDUAL,7 years,B,RENT,7/11/2021,5/16/2021,7/14/2021,Fully Paid,8/14/2021,1018527,Debt consolidation,B4, 36 months,Source Verified,99996,50K–99K,0.2147,164.86,0.1149,5000,30,5935,Non Default
853331,NJ,INDIVIDUAL,3 years,B,RENT,8/11/2021,5/16/2021,9/14/2021,Fully Paid,10/14/2021,1065492,medical,B4, 36 months,Source Verified,65000,50K–99K,0.0297,164.86,0.1149,5000,11,5935,Non Default
816934,MO,INDIVIDUAL,10+ years,B,MORTGAGE,7/11/2021,7/14/2021,8/14/2021,Fully Paid,9/14/2021,1024713,other,B4, 36 months,Verified,110000,100K–149K,0.2231,164.86,0.1149,5000,34,5935,Non Default
513069,TX,INDIVIDUAL,8 years,D,RENT,5/10/2021,1/14/2021,5/13/2021,Fully Paid,6/13/2021,662899,Debt consolidation,D1, 36 months,Not Verified,58880,50K–99K,0.1647,172.33,0.1459,5000,8,5936,Non Default
767014,AL,INDIVIDUAL,10+ years,B,MORTGAGE,5/11/2021,6/14/2021,6/14/2021,Fully Paid,7/14/2021,968048,house,B4, 36 months,Source Verified,99000,50K–99K,0.1864,164.86,0.1149,5000,27,5936,Non Default
370084,MO,INDIVIDUAL,1 year,B,MORTGAGE,1/9/2021,6/15/2021,1/12/2021,Fully Paid,2/12/2021,386563,Debt consolidation,B5, 36 months,Not Verified,22000,<50K,0.228,164.91,0.1221,5375,20,5937,Non Default
584444,FL,INDIVIDUAL,10+ years,E,RENT,9/10/2021,8/15/2021,4/12/2021,Fully Paid,5/12/2021,750991,wedding,E4, 36 months,Source Verified,34868,<50K,0.0437,152.11,0.06,5000,7,5937,Non Default
1016245,NJ,INDIVIDUAL,5 years,F,MORTGAGE,11/11/2021,2/13/2021,8/12/2021,Charged Off,9/12/2021,1243947,credit card,F2, 60 months,Verified,54000,50K–99K,0.17,544.23,0.2128,20000,15,5939,Default
596195,CA,INDIVIDUAL,3 years,F,RENT,10/10/2021,5/16/2021,5/11/2021,Charged Off,6/11/2021,765370,Debt consolidation,F1, 36 months,Verified,53000,50K–99K,0.0541,865.26,0.178,24000,18,5939,Default
352047,MD,INDIVIDUAL,4 years,B,OTHER,7/8/2021,7/15/2021,3/9/2021,Fully Paid,4/9/2021,354931,major purchase,B4, 36 months,Not Verified,78000,50K–99K,0.0426,182.39,0.1064,5600,14,5939,Non Default
354297,MD,INDIVIDUAL,2 years,C,OTHER,9/8/2021,2/11/2021,3/11/2021,Fully Paid,4/11/2021,358343,other,C4, 36 months,Not Verified,92000,50K–99K,0.0506,165.77,0.1222,6000,11,5939,Non Default
894548,NY,INDIVIDUAL,8 years,C,RENT,9/11/2021,3/16/2021,2/14/2021,Fully Paid,3/14/2021,1169145,car,C5, 36 months,Source Verified,50000,50K–99K,0.0943,168.66,0.1596,4800,17,5940,Non Default
868458,AR,INDIVIDUAL,4 years,C,MORTGAGE,9/11/2021,6/15/2021,1/13/2021,Fully Paid,2/13/2021,1082216,Debt consolidation,C5, 36 months,Verified,35000,<50K,0.1766,180.85,0.1523,5200,9,5940,Non Default
1027858,OH,INDIVIDUAL,4 years,B,RENT,11/11/2021,10/15/2021,3/14/2021,Fully Paid,4/14/2021,1257240,Debt consolidation,B4, 36 months,Verified,22000,<50K,0.0758,167.08,0.1242,5000,9,5940,Non Default
456469,KY,INDIVIDUAL,7 years,B,RENT,11/9/2021,1/14/2021,6/12/2021,Fully Paid,7/12/2021,566896,other,B3, 36 months,Verified,85000,50K–99K,0.2057,165.67,0.1183,5000,23,5940,Non Default
375216,FL,INDIVIDUAL,1 year,C,RENT,1/9/2021,2/11/2021,2/11/2021,Fully Paid,3/11/2021,397219,Debt consolidation,C3, 36 months,Source Verified,28968,<50K,0.2312,168.86,0.1316,5000,17,5941,Non Default
437951,CA,INDIVIDUAL,10+ years,E,RENT,9/9/2021,5/16/2021,9/10/2021,Charged Off,10/10/2021,522146,Debt consolidation,E1, 36 months,Verified,56000,50K–99K,0.2284,559.97,0.1635,15850,23,5941,Default
513896,FL,INDIVIDUAL,6 years,A,MORTGAGE,5/10/2021,11/11/2021,10/11/2021,Fully Paid,11/11/2021,664086,other,A3, 36 months,Not Verified,64000,50K–99K,0.0898,170.17,0.0714,5500,22,5941,Non Default
406251,PA,INDIVIDUAL,2 years,B,RENT,5/9/2021,4/16/2021,6/12/2021,Fully Paid,7/12/2021,454501,house,B3, 36 months,Verified,48000,<50K,0.0038,165.07,0.1158,5000,7,5942,Non Default
412583,NJ,INDIVIDUAL,4 years,B,OWN,6/9/2021,6/12/2021,6/12/2021,Fully Paid,7/12/2021,465496,other,B3, 36 months,Source Verified,30000,<50K,0.1996,165.07,0.1158,5000,9,5942,Non Default
583776,OH,INDIVIDUAL,6 years,A,MORTGAGE,9/10/2021,10/15/2021,10/15/2021,Fully Paid,11/15/2021,750138,car,A5, 60 months,Not Verified,63600,50K–99K,0.14,99.08,0.0788,4900,33,5944,Non Default
366642,NJ,INDIVIDUAL,3 years,B,RENT,12/8/2021,12/15/2021,10/10/2021,Fully Paid,11/10/2021,361923,Debt consolidation,B5, 36 months,Not Verified,70000,50K–99K,0.1164,169.91,0.1221,10800,14,5945,Non Default
722305,DC,INDIVIDUAL,1 year,C,RENT,4/11/2021,5/16/2021,6/13/2021,Fully Paid,7/13/2021,917120,Debt consolidation,C1, 36 months,Verified,45000,<50K,0.0504,167.71,0.1268,5000,6,5945,Non Default
729733,CA,INDIVIDUAL,4 years,D,RENT,4/11/2021,3/14/2021,3/14/2021,Fully Paid,4/14/2021,925547,moving,D2, 36 months,Not Verified,33000,<50K,0.1695,166.19,0.1491,4800,11,5945,Non Default
766911,KY,INDIVIDUAL,< 1 year,B,RENT,5/11/2021,5/16/2021,6/14/2021,Fully Paid,7/14/2021,967943,Debt consolidation,B2, 36 months,Source Verified,22800,<50K,0.1205,165.17,0.1059,5075,13,5946,Non Default
353220,NJ,INDIVIDUAL,1 year,C,RENT,8/8/2021,8/11/2021,8/11/2021,Fully Paid,9/11/2021,355010,other,C1, 36 months,Not Verified,160000,150K–199K,0.1119,165.18,0.1128,7500,36,5946,Non Default
619431,TX,INDIVIDUAL,< 1 year,C,RENT,11/10/2021,9/15/2021,12/12/2021,Fully Paid,1/12/2022,793933,car,C2, 60 months,Not Verified,50000,50K–99K,0.0838,112.77,0.1261,5000,15,5947,Non Default
594379,TX,INDIVIDUAL,10+ years,C,MORTGAGE,10/10/2021,6/13/2021,6/12/2021,Fully Paid,7/12/2021,763253,Debt consolidation,C5, 36 months,Not Verified,44991,<50K,0.04,172.65,0.1472,5000,10,5947,Non Default
363865,CA,INDIVIDUAL,< 1 year,C,RENT,11/8/2021,10/13/2021,2/11/2021,Fully Paid,3/11/2021,374005,Debt consolidation,C4, 36 months,Not Verified,27200,<50K,0.0719,167.8,0.1272,5000,12,5947,Non Default
